instance,cutoff,tabu,block_flag,mode,block_size,seed,mode_name,best_obj_min,best_obj_max,objective_value,is_minimize,feasible_found,completed,crashed,timeout_or_no_solution,consistency_error,candidates_total,selected_total,executed_total,repair_success_total,best_update_total,obj_improve_executed_total,violation_improve_executed_total,rejected_by_check_total,wall_time_seconds
ball_mk4_05.lp,10,0,0,baseline,0,10,baseline,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.006409896
chimera_selby-c16-01.lp,10,0,1,4,3,8,normalized_only,,700.7,700.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.211145231
graphpart_2g-0044-1601.lp,10,0,1,3,2,8,smart_only,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.006974325
ball_mk4_05.lp,10,0,1,0,3,11,full_block,-1900.0,,-1900.0,1,1,1,0,0,0,1563102,1,1,1,0,1,1,0,10.011096578
chimera_k64maxcut-02.lp,10,0,1,5,3,8,old_block,,10.4,10.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.110627465
chimera_lga-01.lp,10,1,1,0,2,10,full_block,,123.5,123.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.737457922
chimera_k64maxcut-01.lp,10,1,1,0,2,8,full_block,,14.1,14.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.129301172
chimera_selby-c16-01.lp,10,1,1,1,3,11,repair_only,,710.1,710.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.534113258
chimera_lga-01.lp,10,0,1,0,2,10,full_block,,123.5,123.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.648523707
ball_mk3_10.lp,10,1,1,1,4,10,repair_only,-8.0,,-8.0,1,1,1,0,0,0,3732569,28492,28492,0,0,14246,0,0,10.156766888
ball_mk3_30.lp,10,0,1,5,2,12,old_block,-3.0,,-3.0,1,1,1,0,0,0,926996,205993,205993,0,0,3,0,0,10.023469417
ball_mk4_10.lp,10,0,1,3,4,10,smart_only,-1516.0,,-1516.0,1,1,1,0,0,0,1132616,1,1,1,0,1,1,0,10.009318387
chimera_mgw-c16-2031-02.lp,10,1,1,2,4,9,improve_only,,1955.0,1955.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.028079413
ball_mk3_30.lp,10,1,1,3,2,10,smart_only,-3.0,,-3.0,1,1,1,0,0,0,1625003,130000,130000,0,0,65000,0,0,10.013241699
ball_mk2_30.lp,10,0,1,1,2,11,repair_only,0.0,,0.0,1,1,1,0,0,0,816000,204000,204000,204000,0,0,204000,0,10.015730516
ball_mk4_15.lp,10,0,1,4,2,10,normalized_only,-55.0,,-55.0,1,1,1,0,0,0,798018,1,1,1,0,1,1,0,10.012587114
chimera_mgw-c8-439-onc8-001.lp,10,0,1,3,2,10,smart_only,,403.0,403.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.285818919
ball_mk4_15.lp,10,1,0,baseline,0,12,baseline,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.05053961
chimera_mgw-c16-2031-01.lp,10,1,1,0,3,11,full_block,,1948.0,1948.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.725424708
ball_mk4_10.lp,10,1,1,1,3,8,repair_only,-1516.0,,-1516.0,1,1,1,0,0,0,1089055,1,1,1,0,1,1,0,10.008813274
chimera_selby-c16-02.lp,10,1,1,1,4,9,repair_only,,697.7,697.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.165669958
chimera_selby-c8-onc8-01.lp,10,1,1,0,4,8,full_block,,175.9,175.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.141180188
chimera_mgw-c8-507-onc8-01.lp,10,1,1,0,3,8,full_block,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.049270544
chimera_lga-02.lp,10,1,1,3,4,9,smart_only,,121.5,121.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.607520083
chimera_mgw-c8-507-onc8-01.lp,10,0,1,1,3,10,repair_only,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.037732598
chimera_lga-02.lp,10,0,1,2,4,11,improve_only,,121.3,121.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.292897161
chimera_mgw-c16-2031-01.lp,10,0,1,3,2,10,smart_only,,1952.0,1952.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.840897034
ball_mk3_30.lp,10,1,1,4,3,9,normalized_only,-5.0,,-5.0,1,1,1,0,0,0,1736661,96487,96487,0,0,48247,0,0,10.054725536
graphpart_2g-0055-0062.lp,10,0,1,0,2,11,full_block,-1191893.0,,-1191893.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.008031232
ball_mk2_10.lp,10,0,1,5,3,12,old_block,0.0,,0.0,1,1,1,0,0,0,2628000,219000,219000,219000,0,0,219000,0,10.014220765
ball_mk4_15.lp,10,1,1,0,2,12,full_block,-55.0,,-55.0,1,1,1,0,0,0,710114,1,1,1,0,1,1,0,10.026327031
chimera_selby-c16-02.lp,10,1,1,2,2,11,improve_only,,704.2,704.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.10719831
ball_mk4_15.lp,10,1,1,5,4,10,old_block,-42.0,,-42.0,1,1,1,0,0,0,1096137,1,1,1,0,1,1,0,10.034341856
chimera_lga-01.lp,10,1,1,4,4,11,normalized_only,,120.1,120.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.693750832
chimera_selby-c8-onc8-02.lp,10,1,1,4,2,12,normalized_only,,166.9,166.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.168741856
ball_mk4_15.lp,10,0,1,3,4,10,smart_only,-2827.0,,-2827.0,1,1,1,0,0,0,844628,1,1,1,0,1,1,0,10.016570283
chimera_selby-c8-onc8-02.lp,10,0,0,baseline,0,8,baseline,,166.9,166.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.162286024
ball_mk4_10.lp,10,1,1,1,2,9,repair_only,-31.0,,-31.0,1,1,1,0,0,0,946054,1,1,1,0,1,1,0,10.010866352
chimera_selby-c8-onc8-01.lp,10,0,1,2,4,8,improve_only,,175.9,175.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.017353427
chimera_mgw-c8-507-onc8-02.lp,10,1,1,4,2,12,normalized_only,,492.0,492.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.200765401
chimera_mis-02.lp,10,1,1,5,4,11,old_block,,394.4,394.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.40806475
chimera_mgw-c16-2031-02.lp,10,0,1,0,3,10,full_block,,1957.0,1957.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.659855707
ball_mk3_20.lp,10,1,1,1,3,11,repair_only,-5.0,,-5.0,1,1,1,0,0,0,2946608,45053,45053,0,0,42316,0,0,10.031021555
ball_mk3_30.lp,10,1,1,2,2,11,improve_only,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.010133154
chimera_rfr-01.lp,10,1,1,2,3,10,improve_only,,1163.0,1163.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.245850705
chimera_lga-02.lp,10,1,1,3,3,12,smart_only,,120.9,120.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.674969921
chimera_mgw-c8-507-onc8-01.lp,10,0,1,2,2,10,improve_only,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.298514072
chimera_mgw-c16-2031-02.lp,10,0,1,4,2,12,normalized_only,,1962.0,1962.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.08088807
chimera_selby-c8-onc8-02.lp,10,1,1,0,4,10,full_block,,167.5,167.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.129613193
chimera_rfr-02.lp,10,0,1,1,3,11,repair_only,,1120.6,1120.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.053822326
chimera_k64maxcut-01.lp,10,1,1,3,2,8,smart_only,,14.1,14.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.027616308
chimera_mgw-c8-507-onc8-01.lp,10,1,1,2,3,10,improve_only,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.036996586
chimera_k64maxcut-02.lp,10,0,1,2,3,10,improve_only,,14.2,14.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.21930347
ball_mk3_10.lp,10,1,1,2,3,12,improve_only,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.007025164
chimera_k64maxcut-02.lp,10,1,1,1,4,8,repair_only,,10.6,10.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.216865112
chimera_k64maxcut-01.lp,10,1,1,2,3,12,improve_only,,11.7,11.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.060137899
chimera_mgw-c16-2031-01.lp,10,0,1,2,4,10,improve_only,,1952.0,1952.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.155852046
ball_mk3_20.lp,10,1,1,0,4,9,full_block,-7.0,,-7.0,1,1,1,0,0,0,3015065,18000,18000,0,0,9001,0,0,10.093513706
chimera_selby-c8-onc8-01.lp,10,1,1,3,3,10,smart_only,,176.8,176.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.019534887
chimera_selby-c8-onc8-01.lp,10,1,1,1,2,11,repair_only,,175.4,175.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.115012555
ball_mk2_30.lp,10,1,0,baseline,0,8,baseline,0.0,,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10.006558459
chimera_mgw-c8-439-onc8-002.lp,10,0,1,3,2,8,smart_only,,392.0,392.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.294328907
chimera_lga-02.lp,10,1,1,1,4,8,repair_only,,121.5,121.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.637363091
chimera_mgw-c8-439-onc8-002.lp,10,0,1,5,3,9,old_block,,395.0,395.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.111052661
chimera_mis-01.lp,10,0,0,baseline,0,11,baseline,,381.2,381.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.515313116
chimera_mis-02.lp,10,0,1,1,3,10,repair_only,,391.6,391.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.300621341
chimera_mis-01.lp,10,1,1,5,2,12,old_block,,380.2,380.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.626550533
chimera_mgw-c8-439-onc8-002.lp,10,1,1,4,3,9,normalized_only,,395.0,395.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.182082254
chimera_selby-c16-02.lp,10,1,1,0,3,8,full_block,,699.0,699.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.1997091
chimera_selby-c16-01.lp,10,0,1,2,2,12,improve_only,,700.8,700.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.532016125
chimera_mgw-c8-439-onc8-001.lp,10,0,1,0,2,12,full_block,,403.0,403.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.095726663
chimera_mgw-c16-2031-02.lp,10,1,1,1,4,11,repair_only,,1968.0,1968.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.714897238
graphpart_2g-0044-1601.lp,10,1,1,0,3,10,full_block,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.00859503
chimera_rfr-01.lp,10,0,1,0,2,9,full_block,,1148.9,1148.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.252202275
ball_mk3_20.lp,10,0,1,3,2,11,smart_only,-5.0,,-5.0,1,1,1,0,0,0,2191341,115336,115336,0,0,115332,0,0,10.023132655
crossdock_15x8.lp,10,0,1,3,2,8,smart_only,16827.0,,16827.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.062261397
chimera_selby-c8-onc8-02.lp,10,0,1,4,2,12,normalized_only,,166.9,166.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.16658853
ball_mk3_30.lp,10,1,1,1,3,9,repair_only,-2.0,,-2.0,1,1,1,0,0,0,2289620,43200,43200,0,0,21600,0,0,10.025289818
chimera_selby-c8-onc8-02.lp,10,1,1,0,2,9,full_block,,167.7,167.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.095411935
chimera_lga-01.lp,10,1,0,baseline,0,10,baseline,,123.5,123.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.258811818
chimera_lga-01.lp,10,1,1,3,4,12,smart_only,,128.2,128.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.337650396
ball_mk4_05.lp,10,1,1,4,3,9,normalized_only,-13.0,,-13.0,1,1,1,0,0,0,1794062,1,1,1,0,1,1,0,10.018297527
chimera_lga-02.lp,10,0,1,0,2,12,full_block,,120.9,120.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.275331721
chimera_mgw-c8-507-onc8-02.lp,10,0,1,5,3,12,old_block,,492.0,492.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.124576777
chimera_mgw-c8-507-onc8-01.lp,10,1,1,5,2,8,old_block,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.049735713
chimera_mgw-c16-2031-02.lp,10,1,1,0,4,10,full_block,,1957.0,1957.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.70518368
graphpart_2g-0055-0062.lp,10,0,1,0,4,11,full_block,-1191893.0,,-1191893.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.006484286
chimera_k64maxcut-01.lp,10,1,1,4,2,12,normalized_only,,11.6,11.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.089798222
crossdock_15x8.lp,10,0,1,0,2,11,full_block,2147483647.0,,2147483647.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.020252426
chimera_lga-02.lp,10,1,1,3,4,12,smart_only,,120.9,120.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.345335947
ball_mk3_30.lp,10,1,1,0,3,8,full_block,-2.0,,-2.0,1,1,1,0,0,0,2332020,44000,44000,0,0,22000,0,0,10.06680558
crossdock_15x8.lp,10,1,1,2,3,11,improve_only,17027.0,,17027.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.101857801
chimera_mgw-c8-507-onc8-02.lp,10,0,1,0,3,8,full_block,,494.0,494.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.22565024
ball_mk4_15.lp,10,1,1,4,4,11,normalized_only,-55.0,,-55.0,1,1,1,0,0,0,1076085,1,1,1,0,1,1,0,10.020758591
chimera_selby-c8-onc8-01.lp,10,0,1,3,4,10,smart_only,,176.8,176.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.089919665
chimera_lga-02.lp,10,0,1,2,4,8,improve_only,,121.5,121.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.597028632
ball_mk2_30.lp,10,1,1,2,3,10,improve_only,0.0,,0.0,1,1,1,0,0,0,108,0,0,0,0,0,0,0,10.007544713
chimera_k64maxcut-01.lp,10,0,1,4,3,10,normalized_only,,10.1,10.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.024919669
chimera_mgw-c8-507-onc8-02.lp,10,1,0,baseline,0,10,baseline,,492.0,492.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.168680655
chimera_mis-02.lp,10,0,1,5,3,9,old_block,,391.8,391.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.630412958
ball_mk4_05.lp,10,0,1,0,2,10,full_block,-11.0,,-11.0,1,1,1,0,0,0,1448042,1,1,1,0,1,1,0,10.015815616
chimera_k64ising-01.lp,10,1,1,0,4,12,full_block,,12.8,12.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.045767909
chimera_selby-c8-onc8-02.lp,10,1,1,1,4,8,repair_only,,167.2,167.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.130962773
chimera_selby-c16-01.lp,10,0,1,4,4,8,normalized_only,,700.7,700.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.183681681
ball_mk4_05.lp,10,1,1,5,4,10,old_block,-13.0,,-13.0,1,1,1,0,0,0,1880085,1,1,1,0,1,1,0,10.026013787
chimera_mis-02.lp,10,1,1,3,4,11,smart_only,,394.4,394.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.530660489
crossdock_15x8.lp,10,1,1,4,2,12,normalized_only,17051.0,,17051.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.033322082
graphpart_2g-0044-1601.lp,10,0,1,4,2,8,normalized_only,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.007899961
ball_mk3_30.lp,10,1,1,3,3,12,smart_only,-2.0,,-2.0,1,1,1,0,0,0,2416820,45600,45600,0,0,22800,0,0,10.092394613
chimera_lga-01.lp,10,0,1,0,4,9,full_block,,129.7,129.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.300532401
ball_mk3_30.lp,10,1,0,baseline,0,10,baseline,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.008084378
ball_mk3_20.lp,10,1,1,2,4,8,improve_only,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.004384572
chimera_mgw-c8-439-onc8-001.lp,10,0,1,5,4,9,old_block,,403.0,403.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.310063009
chimera_mgw-c8-507-onc8-02.lp,10,1,1,5,2,8,old_block,,494.0,494.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.241308011
chimera_selby-c8-onc8-02.lp,10,0,1,2,3,8,improve_only,,166.9,166.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.132365848
chimera_mgw-c8-439-onc8-001.lp,10,1,1,0,4,11,full_block,,405.0,405.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.322407841
chimera_mgw-c8-439-onc8-001.lp,10,0,1,2,2,11,improve_only,,405.0,405.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.285168051
graphpart_2g-0055-0062.lp,10,0,1,3,3,12,smart_only,-1237162.0,,-1237162.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.006213065
chimera_lga-02.lp,10,0,1,5,2,10,old_block,,120.5,120.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.680644656
chimera_mgw-c8-439-onc8-001.lp,10,1,1,3,4,9,smart_only,,403.0,403.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.126382423
ball_mk3_30.lp,10,1,1,0,2,8,full_block,-3.0,,-3.0,1,1,1,0,0,0,1581253,126500,126500,0,0,63250,0,0,10.040733677
ball_mk3_10.lp,10,1,1,3,3,10,smart_only,-6.0,,-6.0,1,1,1,0,0,0,3800060,94994,94994,0,0,94988,0,0,10.041069964
chimera_lga-01.lp,10,1,1,5,4,8,old_block,,131.1,131.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.278165781
chimera_mgw-c16-2031-01.lp,10,0,1,1,3,9,repair_only,,1945.0,1945.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.766102566
graphpart_2g-0044-1601.lp,10,0,1,0,3,10,full_block,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.004497042
chimera_selby-c16-01.lp,10,0,1,3,2,12,smart_only,,700.8,700.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.556062395
ball_mk3_30.lp,10,0,1,5,4,12,old_block,-8.0,,-8.0,1,1,1,0,0,0,1828402,84986,84986,0,0,42519,0,0,10.058008499
chimera_k64ising-01.lp,10,1,1,3,4,11,smart_only,,10.5,10.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.067090346
chimera_rfr-01.lp,10,0,1,0,2,11,full_block,,1164.7,1164.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.086503665
chimera_mgw-c8-439-onc8-001.lp,10,1,0,baseline,0,9,baseline,,403.0,403.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.106530914
chimera_mis-01.lp,10,0,1,5,3,9,old_block,,381.2,381.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.72822352
ball_mk4_15.lp,10,0,1,1,3,8,repair_only,-55.0,,-55.0,1,1,1,0,0,0,804273,1,1,1,0,1,1,0,10.029631763
ball_mk2_10.lp,10,1,0,baseline,0,10,baseline,0.0,,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10.007290552
graphpart_2g-0044-1601.lp,10,0,1,1,3,12,repair_only,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.004577661
chimera_mgw-c8-439-onc8-002.lp,10,0,1,4,3,8,normalized_only,,392.0,392.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.252609627
ball_mk4_15.lp,10,1,1,4,3,10,normalized_only,-42.0,,-42.0,1,1,1,0,0,0,999064,1,1,1,0,1,1,0,10.006796502
graphpart_2g-0044-1601.lp,10,1,1,1,4,11,repair_only,-919798.0,,-919798.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.007135298
chimera_lga-02.lp,10,1,1,0,2,10,full_block,,120.5,120.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.229825662
graphpart_2g-0055-0062.lp,10,0,1,5,3,9,old_block,-1237162.0,,-1237162.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.00776144
ball_mk3_10.lp,10,1,1,5,3,10,old_block,-6.0,,-6.0,1,1,1,0,0,0,2799951,133335,133335,0,0,133328,0,0,10.00963496
chimera_mis-01.lp,10,1,0,baseline,0,8,baseline,,381.4,381.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.171597379
chimera_mgw-c16-2031-01.lp,10,0,1,5,4,9,old_block,,1945.0,1945.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.057463081
ball_mk2_10.lp,10,1,1,4,3,10,normalized_only,0.0,,0.0,1,1,1,0,0,0,2664000,222000,222000,222000,0,0,222000,0,10.012380349
chimera_mis-02.lp,10,0,1,4,3,8,normalized_only,,390.8,390.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.603722183
graphpart_2g-0055-0062.lp,10,1,1,1,4,9,repair_only,-1116960.0,,-1116960.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.009630228
graphpart_2g-0055-0062.lp,10,0,1,0,4,9,full_block,-1237162.0,,-1237162.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.012814582
crossdock_15x8.lp,10,1,1,5,3,8,old_block,16351.0,,16351.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.020036388
chimera_selby-c8-onc8-02.lp,10,0,1,1,3,11,repair_only,,167.2,167.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.114472168
ball_mk3_30.lp,10,0,0,baseline,0,11,baseline,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10.00647764
chimera_rfr-02.lp,10,0,1,0,4,9,full_block,,1124.7,1124.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.079813287
chimera_rfr-02.lp,10,1,1,4,2,8,normalized_only,,1124.1,1124.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.225478961
ball_mk3_10.lp,10,1,1,0,3,10,full_block,-6.0,,-6.0,1,1,1,0,0,0,3600060,89994,89994,0,0,89988,0,0,10.018210091
chimera_selby-c16-01.lp,10,1,1,3,2,10,smart_only,,700.6,700.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.604627011
ball_mk4_10.lp,10,0,1,5,2,10,old_block,-31.0,,-31.0,1,1,1,0,0,0,1104031,1,1,1,0,1,1,0,10.007491137
chimera_mgw-c16-2031-02.lp,10,0,1,0,3,12,full_block,,1962.0,1962.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.136922686
chimera_selby-c16-01.lp,10,1,1,4,4,12,normalized_only,,700.8,700.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.337661844
chimera_k64maxcut-01.lp,10,0,1,0,3,12,full_block,,11.7,11.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.065171771
chimera_rfr-02.lp,10,0,1,0,4,8,full_block,,1124.1,1124.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.297247268
chimera_mgw-c8-507-onc8-01.lp,10,1,1,5,4,12,old_block,,492.0,492.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.064364678
chimera_mgw-c16-2031-01.lp,10,0,1,2,4,9,improve_only,,1945.0,1945.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.865923841
chimera_k64maxcut-01.lp,10,0,1,0,2,9,full_block,,11.3,11.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.126069824
chimera_mis-01.lp,10,1,1,1,3,9,repair_only,,381.2,381.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.126678418
chimera_k64maxcut-01.lp,10,1,1,0,3,8,full_block,,14.1,14.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.155187116
chimera_mgw-c8-507-onc8-01.lp,10,1,1,5,2,9,old_block,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.10419185
chimera_mgw-c8-507-onc8-01.lp,10,1,1,1,2,9,repair_only,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.106017294
chimera_selby-c16-02.lp,10,1,1,3,3,8,smart_only,,699.0,699.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.13497934
ball_mk4_15.lp,10,0,1,5,2,11,old_block,-55.0,,-55.0,1,1,1,0,0,0,792031,1,1,1,0,1,1,0,10.016014721
ball_mk4_15.lp,10,0,1,0,3,12,full_block,-55.0,,-55.0,1,1,1,0,0,0,798134,1,1,1,0,1,1,0,10.032279572
crossdock_15x8.lp,10,1,1,3,3,12,smart_only,17051.0,,17051.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.093952841
chimera_mis-02.lp,10,1,1,4,3,9,normalized_only,,391.8,391.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.582778482
crossdock_15x8.lp,10,0,1,1,2,8,repair_only,16827.0,,16827.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.176767438
ball_mk4_05.lp,10,0,1,5,2,9,old_block,-19.0,,-19.0,1,1,1,0,0,0,1646016,1,1,1,0,1,1,0,10.016165496
chimera_mis-01.lp,10,1,1,3,3,8,smart_only,,381.4,381.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.088392728
chimera_k64ising-01.lp,10,0,1,4,2,9,normalized_only,,9.7,9.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.089281046
ball_mk3_20.lp,10,1,1,4,3,12,normalized_only,8.0,,8.0,1,1,1,0,0,0,1986517,141864,141864,0,0,23,0,0,10.030001566
chimera_selby-c8-onc8-01.lp,10,1,1,1,3,10,repair_only,,176.8,176.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.171028519
chimera_mgw-c8-507-onc8-01.lp,10,0,1,5,2,8,old_block,,493.0,493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.036581065
chimera_rfr-02.lp,10,0,0,baseline,0,8,baseline,,1124.1,1124.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.687629199
graphpart_2g-0055-0062.lp,10,0,1,1,4,10,repair_only,-1389952.0,,-1389952.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.011944953
chimera_mis-02.lp,10,1,1,3,2,10,smart_only,,391.6,391.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.622391003
